f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,label
1.0580432,1.0733836,1.0475383,1.0565258,1.0555046,1.039741,1.0448058,1.0359502,1.0363852,1.0383335,0.0019483522,0.0011916981,-0.002157419,0.0,0
1.0733836,1.0475383,1.0565258,1.0555046,1.039741,1.0448058,1.0359502,1.0363852,1.0383335,1.0434499,0.00511633,0.0035323412,0.0024999087,0.0,0
1.0475383,1.0565258,1.0555046,1.039741,1.0448058,1.0359502,1.0363852,1.0383335,1.0434499,1.058215,0.014765171,0.009940751,0.007276618,0.0,0
1.0565258,1.0555046,1.039741,1.0448058,1.0359502,1.0363852,1.0383335,1.0434499,1.058215,1.0457228,-0.0124922395,0.001136466,0.0024630874,0.0,0
1.0555046,1.039741,1.0448058,1.0359502,1.0363852,1.0383335,1.0434499,1.058215,1.0457228,1.0310348,-0.014687961,-0.0135901,-0.004138343,0.0,0
1.039741,1.0448058,1.0359502,1.0363852,1.0383335,1.0434499,1.058215,1.0457228,1.0310348,1.0355452,0.0045104106,-0.0050887754,-0.007556597,0.0,0
1.0448058,1.0359502,1.0363852,1.0383335,1.0434499,1.058215,1.0457228,1.0310348,1.0355452,1.0447532,0.009207942,0.006859176,-0.0003232031,0.0,0
1.0359502,1.0363852,1.0383335,1.0434499,1.058215,1.0457228,1.0310348,1.0355452,1.0447532,1.0440356,-0.00071762595,0.004245158,0.0043335753,0.0,0
1.0363852,1.0383335,1.0434499,1.058215,1.0457228,1.0310348,1.0355452,1.0447532,1.0440356,1.04178,-0.0022555694,-0.0014865977,0.002078249,0.0,0
1.0383335,1.0434499,1.058215,1.0457228,1.0310348,1.0355452,1.0447532,1.0440356,1.04178,1.0448484,0.0030684143,0.00040642248,3.173965e-05,0.0,0
1.0434499,1.058215,1.0457228,1.0310348,1.0355452,1.0447532,1.0440356,1.04178,1.0448484,1.0307091,-0.014139265,-0.0055354256,-0.00444214,0.0,0
1.058215,1.0457228,1.0310348,1.0355452,1.0447532,1.0440356,1.04178,1.0448484,1.0307091,0.99807245,-0.03263674,-0.023388002,-0.014569197,0.0,0
1.0457228,1.0310348,1.0355452,1.0447532,1.0440356,1.04178,1.0448484,1.0307091,0.99807245,0.99799305,-7.937477e-05,-0.016358057,-0.01561846,0.0,0
1.0310348,1.0355452,1.0447532,1.0440356,1.04178,1.0448484,1.0307091,0.99807245,0.99799305,1.005491,0.007498005,0.003709315,-0.0084060365,0.0,0
1.0355452,1.0447532,1.0440356,1.04178,1.0448484,1.0307091,0.99807245,0.99799305,1.005491,1.0115135,0.006022479,0.006760242,0.00448037,0.0,0
1.0447532,1.0440356,1.04178,1.0448484,1.0307091,0.99807245,0.99799305,1.005491,1.0115135,1.0321217,0.020608176,0.013315327,0.01137622,0.0,0
1.0440356,1.04178,1.0448484,1.0307091,0.99807245,0.99799305,1.005491,1.0115135,1.0321217,1.022684,-0.009437762,0.0055852067,0.0057309642,0.0,0
1.04178,1.0448484,1.0307091,0.99807245,0.99799305,1.005491,1.0115135,1.0321217,1.022684,1.0235817,0.00089778943,-0.0042699864,0.0040227342,0.0,0
1.0448484,1.0307091,0.99807245,0.99799305,1.005491,1.0115135,1.0321217,1.022684,1.0235817,1.0235051,-7.6675664e-05,0.00041055688,-0.0028722163,0.0,0
1.0307091,0.99807245,0.99799305,1.005491,1.0115135,1.0321217,1.022684,1.0235817,1.0235051,1.0236306,0.00012550574,2.4415038e-05,0.00031553983,0.0,0
0.99807245,0.99799305,1.005491,1.0115135,1.0321217,1.022684,1.0235817,1.0235051,1.0236306,1.0177591,-0.0058715288,-0.0028730116,-0.0019408996,0.0,0
0.99799305,1.005491,1.0115135,1.0321217,1.022684,1.0235817,1.0235051,1.0236306,1.0177591,1.0080501,-0.009708924,-0.0077902265,-0.005151649,0.0,0
1.005491,1.0115135,1.0321217,1.022684,1.0235817,1.0235051,1.0236306,1.0177591,1.0080501,1.0164138,0.00836371,-0.00067260733,-0.0024055813,0.0,0
1.0115135,1.0321217,1.022684,1.0235817,1.0235051,1.0236306,1.0177591,1.0080501,1.0164138,1.016328,-8.582436e-05,0.004138943,-0.00047701303,0.0,0
1.0321217,1.022684,1.0235817,1.0235051,1.0236306,1.0177591,1.0080501,1.0164138,1.016328,1.0106354,-0.0056926156,-0.0028892201,0.00086175645,0.0,0
1.022684,1.0235817,1.0235051,1.0236306,1.0177591,1.0080501,1.0164138,1.016328,1.0106354,1.0137117,0.0030763515,-0.0013081322,-0.00090069626,0.0,0
1.0235817,1.0235051,1.0236306,1.0177591,1.0080501,1.0164138,1.016328,1.0106354,1.0137117,1.0067213,-0.006990442,-0.0019570454,-0.0032022356,0.0,0
1.0235051,1.0236306,1.0177591,1.0080501,1.0164138,1.016328,1.0106354,1.0137117,1.0067213,1.0104343,0.0037130136,-0.0016387142,-6.70257e-05,0.0,0
1.0236306,1.0177591,1.0080501,1.0164138,1.016328,1.0106354,1.0137117,1.0067213,1.0104343,1.0052471,-0.005187198,-0.0007370923,-0.0028215423,0.0,0
1.0177591,1.0080501,1.0164138,1.016328,1.0106354,1.0137117,1.0067213,1.0104343,1.0052471,1.008355,0.0031079506,-0.0010396237,0.00054458866,0.0,0
1.0080501,1.0164138,1.016328,1.0106354,1.0137117,1.0067213,1.0104343,1.0052471,1.008355,1.0051068,-0.0032482326,-7.014104e-05,-0.0017758268,0.0,0
1.0164138,1.016328,1.0106354,1.0137117,1.0067213,1.0104343,1.0052471,1.008355,1.0051068,1.0123887,0.0072819027,0.002016835,0.0023805401,0.0,0
1.016328,1.0106354,1.0137117,1.0067213,1.0104343,1.0052471,1.008355,1.0051068,1.0123887,0.9928395,-0.01954921,-0.006133653,-0.0051718466,0.0,0
1.0106354,1.0137117,1.0067213,1.0104343,1.0052471,1.008355,1.0051068,1.0123887,0.9928395,1.010517,0.017677443,-0.000935883,0.0018033788,0.0,0
1.0137117,1.0067213,1.0104343,1.0052471,1.008355,1.0051068,1.0123887,0.9928395,1.010517,1.0153421,0.004825154,0.011251299,0.0009844626,0.0,0
1.0067213,1.0104343,1.0052471,1.008355,1.0051068,1.0123887,0.9928395,1.010517,1.0153421,1.0054388,-0.009903287,-0.0025390661,0.0041997703,0.0,0
1.0104343,1.0052471,1.008355,1.0051068,1.0123887,0.9928395,1.010517,1.0153421,1.0054388,0.9911952,-0.014243618,-0.012073452,-0.006440583,0.0,0
1.0052471,1.008355,1.0051068,1.0123887,0.9928395,1.010517,1.0153421,1.0054388,0.9911952,0.9965516,0.0053563435,-0.004443637,-0.00626352,0.0,0
1.008355,1.0051068,1.0123887,0.9928395,1.010517,1.0153421,1.0054388,0.9911952,0.9965516,1.0005875,0.004035896,0.00469612,-0.001617126,0.0,0
1.0051068,1.0123887,0.9928395,1.010517,1.0153421,1.0054388,0.9911952,0.9965516,1.0005875,0.980845,-0.019742446,-0.007853275,-0.0034500689,0.0,0
1.0123887,0.9928395,1.010517,1.0153421,1.0054388,0.9911952,0.9965516,1.0005875,0.980845,0.97376865,-0.007076338,-0.013409392,-0.007594296,0.0,0
0.9928395,1.010517,1.0153421,1.0054388,0.9911952,0.9965516,1.0005875,0.980845,0.97376865,0.9985583,0.024789594,0.008856628,-0.00067639654,0.0,0
1.010517,1.0153421,1.0054388,0.9911952,0.9965516,1.0005875,0.980845,0.97376865,0.9985583,0.9952701,-0.0032881678,0.010750713,0.004808363,0.0,0
1.0153421,1.0054388,0.9911952,0.9965516,1.0005875,0.980845,0.97376865,0.9985583,0.9952701,0.968292,-0.026978085,-0.015133127,-0.0018255528,0.0,0
1.0054388,0.9911952,0.9965516,1.0005875,0.980845,0.97376865,0.9985583,0.9952701,0.968292,0.9845339,0.016241893,-0.0053680954,-0.0046747862,0.0,0
0.9911952,0.9965516,1.0005875,0.980845,0.97376865,0.9985583,0.9952701,0.968292,0.9845339,0.980556,-0.003977903,0.0061319955,-0.004904698,0.0,0
0.9965516,1.0005875,0.980845,0.97376865,0.9985583,0.9952701,0.968292,0.9845339,0.980556,0.9703985,-0.010157487,-0.0070676953,0.00070216786,0.0,0
1.0005875,0.980845,0.97376865,0.9985583,0.9952701,0.968292,0.9845339,0.980556,0.9703985,0.9757707,0.005372186,-0.0023926506,-0.002921068,0.0,0
0.980845,0.97376865,0.9985583,0.9952701,0.968292,0.9845339,0.980556,0.9703985,0.9757707,0.96589017,-0.009880546,-0.00225418,-0.0048886156,0.0,0
0.97376865,0.9985583,0.9952701,0.968292,0.9845339,0.980556,0.9703985,0.9757707,0.96589017,0.9587976,-0.0070925476,-0.008486547,-0.0038669691,0.0,0
0.9985583,0.9952701,0.968292,0.9845339,0.980556,0.9703985,0.9757707,0.96589017,0.9587976,0.9626863,0.0038887223,-0.0016019125,-0.004361457,0.0,0
0.9952701,0.968292,0.9845339,0.980556,0.9703985,0.9757707,0.96589017,0.9587976,0.9626863,0.9536883,-0.008997994,-0.0025546358,-0.004067273,0.0,0
0.968292,0.9845339,0.980556,0.9703985,0.9757707,0.96589017,0.9587976,0.9626863,0.9536883,0.97038245,0.016694099,0.0038480526,0.0038616091,0.0,0
0.9845339,0.980556,0.9703985,0.9757707,0.96589017,0.9587976,0.9626863,0.9536883,0.97038245,0.95558757,-0.014794873,0.0009496131,-0.0023662557,0.0,0
0.980556,0.9703985,0.9757707,0.96589017,0.9587976,0.9626863,0.9536883,0.97038245,0.95558757,0.9485777,-0.0070098722,-0.010902372,-0.0017035487,0.0,0
0.9703985,0.9757707,0.96589017,0.9587976,0.9626863,0.9536883,0.97038245,0.95558757,0.9485777,0.95021975,0.0016420864,-0.0026838928,-0.006720886,0.0,0
0.9757707,0.96589017,0.9587976,0.9626863,0.9536883,0.97038245,0.95558757,0.9485777,0.95021975,0.96623623,0.016016444,0.008829266,0.003549553,0.0,0
0.96589017,0.9587976,0.9626863,0.9536883,0.97038245,0.95558757,0.9485777,0.95021975,0.96623623,0.9481344,-0.018101767,-0.0010426606,-0.00014774488,0.0,0
0.9587976,0.9626863,0.9536883,0.97038245,0.95558757,0.9485777,0.95021975,0.96623623,0.9481344,0.9593457,0.011211257,-0.0034452546,0.0030419787,0.0,0
0.9626863,0.9536883,0.97038245,0.95558757,0.9485777,0.95021975,0.96623623,0.9481344,0.9593457,0.9480219,-0.011323819,-5.6280736e-05,-0.0060714427,0.0,0
0.9536883,0.97038245,0.95558757,0.9485777,0.95021975,0.96623623,0.9481344,0.9593457,0.9480219,0.9665034,0.018481478,0.0035788303,0.0061229724,0.0,0
0.97038245,0.95558757,0.9485777,0.95021975,0.96623623,0.9481344,0.9593457,0.9480219,0.9665034,0.9591723,-0.007331046,0.0055752164,-5.7795238e-05,0.0,0
0.95558757,0.9485777,0.95021975,0.96623623,0.9481344,0.9593457,0.9480219,0.9665034,0.9591723,0.968915,0.009742673,0.001205813,0.0069643683,0.0,0
0.9485777,0.95021975,0.96623623,0.9481344,0.9593457,0.9480219,0.9665034,0.9591723,0.968915,0.97032666,0.0014116948,0.0055771833,0.0012744403,0.0,0
0.95021975,0.96623623,0.9481344,0.9593457,0.9480219,0.9665034,0.9591723,0.968915,0.97032666,0.9662803,-0.0040464336,-0.0013173694,0.0023693112,0.0,0
0.96623623,0.9481344,0.9593457,0.9480219,0.9665034,0.9591723,0.968915,0.97032666,0.9662803,0.9732081,0.0069278907,0.0014407284,0.0014310506,0.0,0
0.9481344,0.9593457,0.9480219,0.9665034,0.9591723,0.968915,0.97032666,0.9662803,0.9732081,0.96668404,-0.0065241144,0.00020188812,-0.0012142191,0.0,0
0.9593457,0.9480219,0.9665034,0.9591723,0.968915,0.97032666,0.9662803,0.9732081,0.96668404,0.9621513,-0.004532765,-0.00552844,-0.0013763296,0.0,0
0.9480219,0.9665034,0.9591723,0.968915,0.97032666,0.9662803,0.9732081,0.96668404,0.9621513,0.9414061,-0.020745166,-0.012638965,-0.010600681,0.0,0
0.9665034,0.9591723,0.968915,0.97032666,0.9662803,0.9732081,0.96668404,0.9621513,0.9414061,0.95530784,0.013901721,-0.0034217222,-0.0037920699,0.0,0
0.9591723,0.968915,0.97032666,0.9662803,0.9732081,0.96668404,0.9621513,0.9414061,0.95530784,0.9514153,-0.0038925111,0.005004605,-0.003578652,0.0,0
0.968915,0.97032666,0.9662803,0.9732081,0.96668404,0.9621513,0.9414061,0.95530784,0.9514153,0.9489476,-0.0024677028,-0.0031801069,0.0025138354,0.0,0
0.97032666,0.9662803,0.9732081,0.96668404,0.9621513,0.9414061,0.95530784,0.9514153,0.9489476,0.87822765,-0.07071993,-0.036593813,-0.02569338,0.0,0
0.9662803,0.9732081,0.96668404,0.9621513,0.9414061,0.95530784,0.9514153,0.9489476,0.87822765,0.450082,-0.42814568,-0.2494328,-0.1671111,1.0,1
0.9732081,0.96668404,0.9621513,0.9414061,0.95530784,0.9514153,0.9489476,0.87822765,0.450082,0.20588191,-0.2442001,-0.33617288,-0.24768856,1.0,1
0.96668404,0.9621513,0.9414061,0.95530784,0.9514153,0.9489476,0.87822765,0.450082,0.20588191,0.26461488,0.058732968,-0.09273356,-0.2045376,1.0,2
0.9621513,0.9414061,0.95530784,0.9514153,0.9489476,0.87822765,0.450082,0.20588191,0.26461488,0.63999385,0.375379,0.21705598,0.06330395,1.0,3
0.9414061,0.95530784,0.9514153,0.9489476,0.87822765,0.450082,0.20588191,0.26461488,0.63999385,0.8499275,0.20993362,0.2926563,0.21468186,0.0,0
0.95530784,0.9514153,0.9489476,0.87822765,0.450082,0.20588191,0.26461488,0.63999385,0.8499275,0.917186,0.06725856,0.13859609,0.21752372,0.0,0
0.9514153,0.9489476,0.87822765,0.450082,0.20588191,0.26461488,0.63999385,0.8499275,0.917186,0.93998075,0.02279471,0.045026634,0.099995635,0.0,0
0.9489476,0.87822765,0.450082,0.20588191,0.26461488,0.63999385,0.8499275,0.917186,0.93998075,0.9853905,0.045409705,0.03410221,0.045154326,0.0,0
0.87822765,0.450082,0.20588191,0.26461488,0.63999385,0.8499275,0.917186,0.93998075,0.9853905,0.98857576,0.0031853018,0.024297504,0.023796573,0.0,0
0.450082,0.20588191,0.26461488,0.63999385,0.8499275,0.917186,0.93998075,0.9853905,0.98857576,0.9903582,0.0017824421,0.002483872,0.016792484,0.0,0
0.20588191,0.26461488,0.63999385,0.8499275,0.917186,0.93998075,0.9853905,0.98857576,0.9903582,0.9999066,0.009548427,0.0056654345,0.004838723,0.0,0
0.26461488,0.63999385,0.8499275,0.917186,0.93998075,0.9853905,0.98857576,0.9903582,0.9999066,1.0052482,0.0053415066,0.0074449666,0.0055574584,0.0,0
0.63999385,0.8499275,0.917186,0.93998075,0.9853905,0.98857576,0.9903582,0.9999066,1.0052482,1.002012,-0.0032360759,0.0010527153,0.003884619,0.0,0
0.8499275,0.917186,0.93998075,0.9853905,0.98857576,0.9903582,0.9999066,1.0052482,1.002012,1.0104064,0.008394321,0.0025791228,0.0034999175,0.0,0
0.917186,0.93998075,0.9853905,0.98857576,0.9903582,0.9999066,1.0052482,1.002012,1.0104064,1.0075091,-0.0028973161,0.0027485027,0.00075364317,0.0,0
0.93998075,0.9853905,0.98857576,0.9903582,0.9999066,1.0052482,1.002012,1.0104064,1.0075091,1.0069959,-0.00051311404,-0.0017052151,0.001661297,0.0,0
0.9853905,0.98857576,0.9903582,0.9999066,1.0052482,1.002012,1.0104064,1.0075091,1.0069959,1.01582,0.0088241305,0.0041555082,0.0018045668,0.0,0
0.98857576,0.9903582,0.9999066,1.0052482,1.002012,1.0104064,1.0075091,1.0069959,1.01582,0.99956834,-0.016251747,-0.003713808,-0.00264691,0.0,0
0.9903582,0.9999066,1.0052482,1.002012,1.0104064,1.0075091,1.0069959,1.01582,0.99956834,1.0088779,0.009309588,-0.0034710795,0.0006273239,0.0,0
0.9999066,1.0052482,1.002012,1.0104064,1.0075091,1.0069959,1.01582,0.99956834,1.0088779,1.010407,0.0015290161,0.005419302,-0.0018043809,0.0,0
1.0052482,1.002012,1.0104064,1.0075091,1.0069959,1.01582,0.99956834,1.0088779,1.010407,1.0337754,0.023368506,0.012448761,0.0114023695,0.0,0
1.002012,1.0104064,1.0075091,1.0069959,1.01582,0.99956834,1.0088779,1.010407,1.0337754,1.0356047,0.0018292664,0.012598886,0.008908929,0.0,0
1.0104064,1.0075091,1.0069959,1.01582,0.99956834,1.0088779,1.010407,1.0337754,1.0356047,1.0362531,0.00064838177,0.0012388241,0.008615385,0.0,0
1.0075091,1.0069959,1.01582,0.99956834,1.0088779,1.010407,1.0337754,1.0356047,1.0362531,1.0461737,0.009920607,0.0052844947,0.004132752,0.0,0
1.0069959,1.01582,0.99956834,1.0088779,1.010407,1.0337754,1.0356047,1.0362531,1.0461737,1.051602,0.005428333,0.00767447,0.0053324406,0.0,0
1.01582,0.99956834,1.0088779,1.010407,1.0337754,1.0356047,1.0362531,1.0461737,1.051602,1.0578332,0.006231196,0.0058297645,0.007193379,0.0,0
0.99956834,1.0088779,1.010407,1.0337754,1.0356047,1.0362531,1.0461737,1.051602,1.0578332,1.0538232,-0.0040099854,0.0011106055,0.002549848,0.0,0
1.0088779,1.010407,1.0337754,1.0356047,1.0362531,1.0461737,1.051602,1.0578332,1.0538232,1.0666429,0.012819645,0.00440483,0.0050136186,0.0,0
1.010407,1.0337754,1.0356047,1.0362531,1.0461737,1.051602,1.0578332,1.0538232,1.0666429,0.9934091,-0.07323382,-0.030207088,-0.02147472,0.0,0
1.0337754,1.0356047,1.0362531,1.0461737,1.051602,1.0578332,1.0538232,1.0666429,0.9934091,0.94095105,-0.05245804,-0.06284593,-0.037624072,0.0,0
1.0356047,1.0362531,1.0461737,1.051602,1.0578332,1.0538232,1.0666429,0.9934091,0.94095105,0.9042518,-0.036699228,-0.044578634,-0.054130364,0.0,0
1.0362531,1.0461737,1.051602,1.0578332,1.0538232,1.0666429,0.9934091,0.94095105,0.9042518,0.9076659,0.0034141275,-0.01664255,-0.028581047,0.0,0
1.0461737,1.051602,1.0578332,1.0538232,1.0666429,0.9934091,0.94095105,0.9042518,0.9076659,0.9044845,-0.003181419,0.00011635428,-0.012155507,0.0,0
1.051602,1.0578332,1.0538232,1.0666429,0.9934091,0.94095105,0.9042518,0.9076659,0.9044845,0.86629397,-0.03819054,-0.02068598,-0.01265261,0.0,0
1.0578332,1.0538232,1.0666429,0.9934091,0.94095105,0.9042518,0.9076659,0.9044845,0.86629397,0.8540015,-0.012292449,-0.025241494,-0.017888136,0.0,0
1.0538232,1.0666429,0.9934091,0.94095105,0.9042518,0.9076659,0.9044845,0.86629397,0.8540015,0.8612209,0.007219393,-0.002536528,-0.014421199,0.0,0
1.0666429,0.9934091,0.94095105,0.9042518,0.9076659,0.9044845,0.86629397,0.8540015,0.8612209,0.9222909,0.061070018,0.034144703,0.018665653,0.0,0
0.9934091,0.94095105,0.9042518,0.9076659,0.9044845,0.86629397,0.8540015,0.8612209,0.9222909,0.9492365,0.026945557,0.044007786,0.03174499,0.0,0
0.94095105,0.9042518,0.9076659,0.9044845,0.86629397,0.8540015,0.8612209,0.9222909,0.9492365,0.9301571,-0.019079385,0.0039330865,0.02297873,0.0,0
0.9042518,0.9076659,0.9044845,0.86629397,0.8540015,0.8612209,0.9222909,0.9492365,0.9301571,0.9087653,-0.021391816,-0.0202356,-0.0045085475,0.0,0
0.9076659,0.9044845,0.86629397,0.8540015,0.8612209,0.9222909,0.9492365,0.9301571,0.9087653,0.8959984,-0.012766853,-0.017079335,-0.017746018,0.0,0
0.9044845,0.86629397,0.8540015,0.8612209,0.9222909,0.9492365,0.9301571,0.9087653,0.8959984,0.90480584,0.008807415,-0.0019797191,-0.008450418,0.0,0
0.86629397,0.8540015,0.8612209,0.9222909,0.9492365,0.9301571,0.9087653,0.8959984,0.90480584,0.91427326,0.009467408,0.009137412,0.0018359896,0.0,0
0.8540015,0.8612209,0.9222909,0.9492365,0.9301571,0.9087653,0.8959984,0.90480584,0.91427326,0.91074497,-0.0035283125,0.0029695476,0.0049155033,0.0,0
0.8612209,0.9222909,0.9492365,0.9301571,0.9087653,0.8959984,0.90480584,0.91427326,0.91074497,0.92089677,0.010151803,0.003311745,0.0053636325,0.0,0
0.9222909,0.9492365,0.9301571,0.9087653,0.8959984,0.90480584,0.91427326,0.91074497,0.92089677,0.9093359,-0.0115608545,-0.00070452626,-0.0016457883,0.0,0
0.9492365,0.9301571,0.9087653,0.8959984,0.90480584,0.91427326,0.91074497,0.92089677,0.9093359,0.92179257,0.012456703,0.00044792405,0.00368255,0.0,0
0.9301571,0.9087653,0.8959984,0.90480584,0.91427326,0.91074497,0.92089677,0.9093359,0.92179257,0.9382194,0.016426817,0.014441759,0.0057742214,0.0,0
0.9087653,0.8959984,0.90480584,0.91427326,0.91074497,0.92089677,0.9093359,0.92179257,0.9382194,0.95942116,0.021201743,0.018814279,0.016695088,0.0,0
0.8959984,0.90480584,0.91427326,0.91074497,0.92089677,0.9093359,0.92179257,0.9382194,0.95942116,0.9751299,0.015708778,0.018455261,0.017779112,0.0,0
0.90480584,0.91427326,0.91074497,0.92089677,0.9093359,0.92179257,0.9382194,0.95942116,0.9751299,1.0137867,0.038656767,0.027182773,0.025189096,0.0,0
0.91427326,0.91074497,0.92089677,0.9093359,0.92179257,0.9382194,0.95942116,0.9751299,1.0137867,1.0218434,0.008056695,0.02335673,0.020807413,0.0,0
0.91074497,0.92089677,0.9093359,0.92179257,0.9382194,0.95942116,0.9751299,1.0137867,1.0218434,1.0281765,0.0063330964,0.0071948953,0.017682185,0.0,0
0.92089677,0.9093359,0.92179257,0.9382194,0.95942116,0.9751299,1.0137867,1.0218434,1.0281765,1.0370954,0.008918989,0.007626043,0.0077695935,0.0,0
0.9093359,0.92179257,0.9382194,0.95942116,0.9751299,1.0137867,1.0218434,1.0281765,1.0370954,1.0368073,-0.00028819797,0.004315396,0.0049879625,0.0,0
0.92179257,0.9382194,0.95942116,0.9751299,1.0137867,1.0218434,1.0281765,1.0370954,1.0368073,1.0651995,0.028392196,0.014051999,0.0123409955,0.0,0
0.9382194,0.95942116,0.9751299,1.0137867,1.0218434,1.0281765,1.0370954,1.0368073,1.0651995,1.0587647,-0.006434785,0.010978705,0.0072230706,0.0,0
0.95942116,0.9751299,1.0137867,1.0218434,1.0281765,1.0370954,1.0368073,1.0651995,1.0587647,1.045232,-0.013532657,-0.009983721,0.0028082512,0.0,0
0.9751299,1.0137867,1.0218434,1.0281765,1.0370954,1.0368073,1.0651995,1.0587647,1.045232,1.0225543,-0.022677798,-0.018105228,-0.01421508,0.0,0
1.0137867,1.0218434,1.0281765,1.0370954,1.0368073,1.0651995,1.0587647,1.045232,1.0225543,1.0394752,0.016920915,-0.0028784412,-0.0064298464,0.0,0
1.0218434,1.0281765,1.0370954,1.0368073,1.0651995,1.0587647,1.045232,1.0225543,1.0394752,1.0319297,-0.00754541,0.004687752,-0.0044340976,0.0,0
1.0281765,1.0370954,1.0368073,1.0651995,1.0587647,1.045232,1.0225543,1.0394752,1.0319297,1.057939,0.02600931,0.00923195,0.011794939,0.0,0
1.0370954,1.0368073,1.0651995,1.0587647,1.045232,1.0225543,1.0394752,1.0319297,1.057939,1.015279,-0.042659976,-0.008325332,-0.008065358,0.0,0
1.0368073,1.0651995,1.0587647,1.045232,1.0225543,1.0394752,1.0319297,1.057939,1.015279,1.0130582,-0.0022209056,-0.022440441,-0.0062905233,0.0,0
1.0651995,1.0587647,1.045232,1.0225543,1.0394752,1.0319297,1.057939,1.015279,1.0130582,1.0040944,-0.0089638475,-0.0055923765,-0.017948242,0.0,0
1.0587647,1.045232,1.0225543,1.0394752,1.0319297,1.057939,1.015279,1.0130582,1.0040944,1.0010874,-0.0030069086,-0.005985378,-0.004730554,0.0,0
1.045232,1.0225543,1.0394752,1.0319297,1.057939,1.015279,1.0130582,1.0040944,1.0010874,1.0158231,0.014735747,0.0058644195,0.0009216639,0.0,0
1.0225543,1.0394752,1.0319297,1.057939,1.015279,1.0130582,1.0040944,1.0010874,1.0158231,1.0358127,0.01998955,0.017362649,0.010572796,0.0,0
1.0394752,1.0319297,1.057939,1.015279,1.0130582,1.0040944,1.0010874,1.0158231,1.0358127,1.0284594,-0.0073533035,0.006318123,0.009123998,0.0,0
1.0319297,1.057939,1.015279,1.0130582,1.0040944,1.0010874,1.0158231,1.0358127,1.0284594,1.0273056,-0.0011537756,-0.0042535397,0.0038274901,0.0,0
1.057939,1.015279,1.0130582,1.0040944,1.0010874,1.0158231,1.0358127,1.0284594,1.0273056,1.0240362,-0.0032694358,-0.0022116057,-0.003925505,0.0,0
1.015279,1.0130582,1.0040944,1.0010874,1.0158231,1.0358127,1.0284594,1.0273056,1.0240362,1.0455486,0.021512408,0.009121486,0.0056963987,0.0,0
1.0130582,1.0040944,1.0010874,1.0158231,1.0358127,1.0284594,1.0273056,1.0240362,1.0455486,1.0437353,-0.0018133144,0.0098495465,0.0054765525,0.0,0
1.0040944,1.0010874,1.0158231,1.0358127,1.0284594,1.0273056,1.0240362,1.0455486,1.0437353,1.0461022,0.0023668797,0.00027678264,0.007355324,0.0,0
1.0010874,1.0158231,1.0358127,1.0284594,1.0273056,1.0240362,1.0455486,1.0437353,1.0461022,1.0426422,-0.0034599856,-0.00054655294,-0.0009688068,0.0,0
1.0158231,1.0358127,1.0284594,1.0273056,1.0240362,1.0455486,1.0437353,1.0461022,1.0426422,1.041085,-0.0015571658,-0.0025085756,-0.0008834239,0.0,0
1.0358127,1.0284594,1.0273056,1.0240362,1.0455486,1.0437353,1.0461022,1.0426422,1.041085,1.0410203,-6.478427e-05,-0.00081097503,-0.0016939786,0.0,0
1.0284594,1.0273056,1.0240362,1.0455486,1.0437353,1.0461022,1.0426422,1.041085,1.0410203,1.0421548,0.0011345362,0.00053487596,-0.00016247127,0.0,0
1.0273056,1.0240362,1.0455486,1.0437353,1.0461022,1.0426422,1.041085,1.0410203,1.0421548,1.0428575,0.0007027852,0.0009186607,0.0005908457,0.0,0
1.0240362,1.0455486,1.0437353,1.0461022,1.0426422,1.041085,1.0410203,1.0421548,1.0428575,1.0450418,0.002184288,0.0014435367,0.0013405365,0.0,0
1.0455486,1.0437353,1.0461022,1.0426422,1.041085,1.0410203,1.0421548,1.0428575,1.0450418,1.0473558,0.0023139296,0.0022491089,0.0017336677,0.0,0
1.0437353,1.0461022,1.0426422,1.041085,1.0410203,1.0421548,1.0428575,1.0450418,1.0473558,1.0346832,-0.0126725035,-0.005179287,-0.0027247618,0.0,0
1.0461022,1.0426422,1.041085,1.0410203,1.0421548,1.0428575,1.0450418,1.0473558,1.0346832,1.0367644,0.0020811378,-0.005295683,-0.0027591453,0.0,0
1.0426422,1.041085,1.0410203,1.0421548,1.0428575,1.0450418,1.0473558,1.0346832,1.0367644,1.0332313,-0.0035331317,-0.000725997,-0.004708166,0.0,0
1.041085,1.0410203,1.0421548,1.0428575,1.0450418,1.0473558,1.0346832,1.0367644,1.0332313,1.0232395,-0.009991786,-0.006762459,-0.0038145934,0.0,0
1.0410203,1.0421548,1.0428575,1.0450418,1.0473558,1.0346832,1.0367644,1.0332313,1.0232395,1.0288812,0.0056416653,-0.0021750606,-0.0026277509,0.0,0
1.0421548,1.0428575,1.0450418,1.0473558,1.0346832,1.0367644,1.0332313,1.0232395,1.0288812,1.0282015,-0.0006796656,0.0024809998,-0.0016765955,0.0,0
1.0428575,1.0450418,1.0473558,1.0346832,1.0367644,1.0332313,1.0232395,1.0288812,1.0282015,1.0416166,0.0134150535,0.006367694,0.0061256844,0.0,0
1.0450418,1.0473558,1.0346832,1.0367644,1.0332313,1.0232395,1.0288812,1.0282015,1.0416166,1.0432839,0.0016673588,0.007541206,0.0048009157,0.0,0
